Customer_ID,Contract_ID,Payment_ID,Gender,Age,Tenure_Months,Monthly_Charges,Total_Charges,Internet_Service,Customer_Support_Calls,Senior_Citizen,Partner,Dependents,Churn
CUST04705,CON04705,PAY04705,Female,71,34,54.96,1868.64,Cable,4,No,No,Yes,No
CUST04706,CON04706,PAY04706,Female,72,20,101.7,2034.0,Cable,2,No,No,Yes,No
CUST04707,CON04707,PAY04707,Male,32,50,53.68,2684.0,Fiber Optic,7,No,Yes,No,Yes
CUST04708,CON04708,PAY04708,Male,18,29,53.72,1557.88,,3,No,Yes,Yes,No
CUST04709,CON04709,PAY04709,Female,54,33,47.53,1568.49,DSL,7,Yes,Yes,No,Yes
CUST04710,CON04710,PAY04710,Female,68,36,54.78,1972.08,Cable,2,No,No,Yes,No
CUST04711,CON04711,PAY04711,Female,57,23,79.57,1830.11,DSL,5,Yes,Yes,No,No
CUST04712,CON04712,PAY04712,Male,58,65,62.56,4066.4,Fiber Optic,0,Yes,No,Yes,No
CUST04713,CON04713,PAY04713,Female,65,26,26.1,678.6,Fiber Optic,0,No,Yes,Yes,Yes
CUST04714,CON04714,PAY04714,Female,66,24,30.95,742.8,Fiber Optic,0,No,Yes,Yes,Yes
CUST04715,CON04715,PAY04715,Female,22,48,104.78,5029.44,Cable,3,Yes,Yes,Yes,Yes
CUST04716,CON04716,PAY04716,Female,68,4,34.63,138.52,,3,Yes,No,Yes,No
CUST04717,CON04717,PAY04717,Male,70,55,29.72,1634.6,,3,No,Yes,Yes,No
CUST04718,CON04718,PAY04718,Female,58,33,45.94,1516.02,DSL,5,Yes,Yes,No,Yes
CUST04719,CON04719,PAY04719,Female,67,20,97.25,1945.0,Cable,2,No,No,Yes,No
CUST04720,CON04720,PAY04720,Female,33,46,60.34,2775.64,Fiber Optic,5,Yes,No,No,Yes
CUST04721,CON04721,PAY04721,Female,37,64,30.22,1934.08,DSL,3,No,No,Yes,Yes
CUST04722,CON04722,PAY04722,Female,33,58,97.04,5628.32,Fiber Optic,4,No,Yes,No,Yes
CUST04723,CON04723,PAY04723,Male,32,57,30.37,1731.09,Cable,6,Yes,Yes,Yes,Yes
CUST04724,CON04724,PAY04724,Female,77,3,34.82,104.46,Cable,1,Yes,Yes,Yes,Yes
CUST04725,CON04725,PAY04725,Male,73,34,77.65,2640.1,Fiber Optic,5,No,No,No,Yes
CUST04726,CON04726,PAY04726,Male,54,58,56.47,3275.26,Cable,7,Yes,Yes,No,No
CUST04727,CON04727,PAY04727,Female,55,64,34.97,2238.08,Cable,3,Yes,No,Yes,Yes
CUST04728,CON04728,PAY04728,Male,50,65,79.71,5181.15,Fiber Optic,7,Yes,Yes,Yes,No
CUST04729,CON04729,PAY04729,Male,24,72,77.79,5600.88,DSL,4,No,No,No,No
CUST04730,CON04730,PAY04730,Male,49,54,58.47,3157.38,Cable,0,No,Yes,No,No
CUST04731,CON04731,PAY04731,Female,35,54,63.28,3417.12,Fiber Optic,3,No,No,Yes,Yes
CUST04732,CON04732,PAY04732,Male,50,55,59.74,3285.7,Cable,1,No,Yes,No,No
CUST04733,CON04733,PAY04733,Male,51,61,64.78,3951.58,Cable,7,Yes,Yes,No,No
CUST04734,CON04734,PAY04734,Male,56,1,83.27,83.27,Fiber Optic,0,No,No,No,No
CUST04735,CON04735,PAY04735,Female,52,6,61.67,370.02,DSL,4,Yes,No,Yes,No
CUST04736,CON04736,PAY04736,Female,61,20,32.32,646.4,Fiber Optic,1,No,Yes,No,Yes
CUST04737,CON04737,PAY04737,Male,54,67,27.95,1872.65,Cable,4,No,No,No,Yes
CUST04738,CON04738,PAY04738,Female,63,21,32.7,686.7,Fiber Optic,2,No,Yes,No,Yes
CUST04739,CON04739,PAY04739,Female,76,70,53.5,3745.0,Cable,2,No,No,Yes,Yes
CUST04740,CON04740,PAY04740,Male,27,27,77.89,2103.03,Cable,0,No,No,Yes,No
CUST04741,CON04741,PAY04741,Male,77,25,55.46,1386.5,DSL,2,No,Yes,No,No
CUST04742,CON04742,PAY04742,Female,71,22,96.44,2121.68,Cable,2,No,No,Yes,No
CUST04743,CON04743,PAY04743,Female,63,8,28.04,224.32,,2,Yes,No,Yes,No
CUST04744,CON04744,PAY04744,Male,53,44,34.05,1498.2,,5,Yes,Yes,No,No
CUST04745,CON04745,PAY04745,Female,45,15,77.41,1161.15,Fiber Optic,2,No,Yes,No,Yes
CUST04746,CON04746,PAY04746,Male,32,60,32.71,1962.6,Cable,8,Yes,Yes,Yes,Yes
CUST04747,CON04747,PAY04747,Female,20,6,98.82,592.92,,2,No,Yes,Yes,No
CUST04748,CON04748,PAY04748,Female,56,31,104.81,3249.11,,6,No,No,No,No
CUST04749,CON04749,PAY04749,Male,18,36,78.77,2835.72,DSL,9,Yes,No,No,No
CUST04750,CON04750,PAY04750,Male,35,24,103.79,2490.96,Fiber Optic,2,Yes,No,Yes,Yes
CUST04751,CON04751,PAY04751,Female,30,35,102.21,3577.35,Cable,1,Yes,Yes,Yes,No
CUST04752,CON04752,PAY04752,Male,54,65,78.88,5127.2,Fiber Optic,6,Yes,Yes,Yes,No
CUST04753,CON04753,PAY04753,Female,48,30,104.1,3123.0,Cable,5,Yes,No,No,Yes
CUST04754,CON04754,PAY04754,Male,73,4,30.07,120.28,,6,Yes,No,Yes,No
CUST04755,CON04755,PAY04755,Female,69,25,27.28,682.0,Cable,6,No,Yes,Yes,No
CUST04756,CON04756,PAY04756,Female,70,52,57.99,3015.48,Cable,5,Yes,No,Yes,No
CUST04757,CON04757,PAY04757,Female,70,3,84.93,254.79,,8,No,No,No,Yes
CUST04758,CON04758,PAY04758,Male,22,36,80.02,2880.72,DSL,9,Yes,No,No,No
CUST04759,CON04759,PAY04759,Male,25,36,51.34,1848.24,Cable,7,Yes,Yes,Yes,Yes
CUST04760,CON04760,PAY04760,Male,36,24,54.89,1317.36,,0,No,Yes,No,No
CUST04761,CON04761,PAY04761,Male,19,38,47.87,1819.06,Cable,7,Yes,Yes,Yes,Yes
CUST04762,CON04762,PAY04762,Female,31,38,95.11,3614.18,Cable,0,Yes,Yes,Yes,No
CUST04763,CON04763,PAY04763,Female,55,68,25.88,1759.84,Cable,3,Yes,No,Yes,Yes
CUST04764,CON04764,PAY04764,Female,63,18,28.82,518.76,Fiber Optic,1,No,Yes,No,Yes
CUST04765,CON04765,PAY04765,Male,71,4,77.55,310.2,,0,Yes,No,Yes,Yes
CUST04766,CON04766,PAY04766,Male,53,22,63.46,1396.12,Cable,4,Yes,Yes,Yes,Yes
CUST04767,CON04767,PAY04767,Female,69,30,62.65,1879.5,Cable,2,Yes,No,Yes,Yes
CUST04768,CON04768,PAY04768,Male,73,4,80.87,323.48,,2,Yes,No,Yes,Yes
CUST04769,CON04769,PAY04769,Male,74,46,63.88,2938.48,Cable,7,No,Yes,No,Yes
CUST04770,CON04770,PAY04770,Female,28,61,47.13,2874.93,Cable,1,No,Yes,Yes,No
CUST04771,CON04771,PAY04771,Male,52,50,103.96,5198.0,Cable,0,No,No,Yes,No
CUST04772,CON04772,PAY04772,Male,60,66,28.53,1882.98,Cable,3,No,No,No,Yes
CUST04773,CON04773,PAY04773,Male,18,33,52.59,1735.47,,3,No,Yes,Yes,No
CUST04774,CON04774,PAY04774,Male,20,36,81.54,2935.44,Fiber Optic,7,Yes,Yes,No,Yes
CUST04775,CON04775,PAY04775,Male,71,53,82.57,4376.21,,5,No,No,Yes,Yes
CUST04776,CON04776,PAY04776,Male,33,49,47.14,2309.86,Fiber Optic,8,No,Yes,No,Yes
CUST04777,CON04777,PAY04777,Male,30,59,33.17,1957.03,Cable,7,Yes,Yes,Yes,Yes
CUST04778,CON04778,PAY04778,Male,47,46,50.59,2327.14,,3,No,No,Yes,No
CUST04779,CON04779,PAY04779,Female,71,22,81.6,1795.2,Cable,0,Yes,Yes,No,Yes
CUST04780,CON04780,PAY04780,Female,62,30,59.1,1773.0,,2,No,Yes,Yes,Yes
CUST04781,CON04781,PAY04781,Female,24,70,50.21,3514.7,DSL,8,No,No,No,Yes
CUST04782,CON04782,PAY04782,Female,73,1,27.26,27.26,Cable,1,Yes,Yes,Yes,Yes
CUST04783,CON04783,PAY04783,Female,30,55,57.18,3144.9,Fiber Optic,2,No,No,Yes,Yes
CUST04784,CON04784,PAY04784,Male,37,47,61.55,2892.85,Fiber Optic,7,No,No,Yes,No
CUST04785,CON04785,PAY04785,Male,20,37,48.74,1803.38,Cable,7,Yes,Yes,Yes,Yes
CUST04786,CON04786,PAY04786,Male,72,5,33.08,165.4,,4,Yes,No,Yes,No
CUST04787,CON04787,PAY04787,Male,52,47,100.08,4703.76,Cable,0,No,No,Yes,No
CUST04788,CON04788,PAY04788,Female,23,20,33.03,660.6,DSL,6,No,No,No,Yes
CUST04789,CON04789,PAY04789,Male,20,29,49.88,1446.52,,2,No,Yes,Yes,No
CUST04790,CON04790,PAY04790,Female,51,43,99.81,4291.83,DSL,1,No,No,No,No
CUST04791,CON04791,PAY04791,Male,52,32,99.74,3191.68,,8,Yes,No,Yes,No
CUST04792,CON04792,PAY04792,Female,72,37,50.39,1864.43,Cable,4,No,No,Yes,No
CUST04793,CON04793,PAY04793,Female,67,35,50.2,1757.0,Cable,3,No,No,Yes,No
CUST04794,CON04794,PAY04794,Male,73,22,58.75,1292.5,Cable,1,Yes,No,Yes,Yes
CUST04795,CON04795,PAY04795,Male,23,39,54.47,2124.33,Fiber Optic,2,Yes,No,No,No
CUST04796,CON04796,PAY04796,Female,42,11,78.63,864.93,Fiber Optic,3,No,Yes,No,Yes
CUST04797,CON04797,PAY04797,Male,56,24,56.61,1358.64,Cable,6,Yes,Yes,Yes,Yes
CUST04798,CON04798,PAY04798,Male,56,22,62.23,1369.06,Cable,4,Yes,Yes,Yes,Yes
CUST04799,CON04799,PAY04799,Female,44,70,28.96,2027.2,DSL,1,No,Yes,No,No
CUST04800,CON04800,PAY04800,Female,44,15,75.22,1128.3,Fiber Optic,1,No,Yes,No,Yes
CUST04801,CON04801,PAY04801,Female,72,6,78.29,469.74,,8,No,No,No,Yes
CUST04802,CON04802,PAY04802,Female,40,62,34.34,2129.08,DSL,2,No,No,Yes,Yes
CUST04803,CON04803,PAY04803,Male,22,34,75.29,2559.86,Fiber Optic,6,Yes,Yes,No,Yes
CUST04804,CON04804,PAY04804,Female,40,48,55.06,2642.88,,4,Yes,Yes,No,No
CUST04805,CON04805,PAY04805,Female,52,3,61.03,183.09,DSL,4,Yes,No,Yes,No
CUST04806,CON04806,PAY04806,Female,64,23,29.75,684.25,Fiber Optic,0,No,Yes,Yes,Yes
CUST04807,CON04807,PAY04807,Male,35,24,100.75,2418.0,Fiber Optic,3,Yes,No,Yes,Yes
CUST04808,CON04808,PAY04808,Male,30,7,62.81,439.67,,7,No,No,Yes,No
CUST04809,CON04809,PAY04809,Female,51,32,99.15,3172.8,Cable,5,Yes,No,No,Yes
CUST04810,CON04810,PAY04810,Male,69,4,83.08,332.32,,2,Yes,No,Yes,Yes
CUST04811,CON04811,PAY04811,Female,42,11,79.62,875.82,Fiber Optic,1,No,Yes,No,Yes
CUST04812,CON04812,PAY04812,Female,68,35,50.62,1771.7,Cable,3,No,No,Yes,No
CUST04813,CON04813,PAY04813,Female,30,35,99.25,3473.75,Cable,0,Yes,Yes,Yes,No
CUST04814,CON04814,PAY04814,Female,47,32,103.11,3299.52,Cable,3,Yes,No,No,Yes
CUST04815,CON04815,PAY04815,Male,30,16,81.97,1311.52,DSL,1,Yes,No,Yes,No
CUST04816,CON04816,PAY04816,Male,55,62,60.84,3772.08,Cable,9,Yes,Yes,No,No
CUST04817,CON04817,PAY04817,Female,32,36,104.3,3754.8,Cable,1,Yes,Yes,Yes,No
CUST04818,CON04818,PAY04818,Male,56,6,60.22,361.32,Cable,3,Yes,Yes,No,No
CUST04819,CON04819,PAY04819,Male,27,49,26.01,1274.49,DSL,5,Yes,No,Yes,Yes
CUST04820,CON04820,PAY04820,Female,30,56,62.2,3483.2,Fiber Optic,2,No,No,Yes,Yes
CUST04821,CON04821,PAY04821,Male,51,51,95.13,4851.63,Cable,0,No,No,Yes,No
CUST04822,CON04822,PAY04822,Female,59,70,83.01,5810.7,,4,Yes,No,No,Yes
CUST04823,CON04823,PAY04823,Male,62,68,78.69,5350.92,Fiber Optic,4,No,Yes,Yes,Yes
CUST04824,CON04824,PAY04824,Female,75,23,77.43,1780.89,Cable,0,Yes,Yes,No,Yes
CUST04825,CON04825,PAY04825,Female,76,70,52.49,3674.3,Cable,0,No,No,Yes,Yes
CUST04826,CON04826,PAY04826,Female,21,45,101.7,4576.5,Cable,3,Yes,Yes,Yes,Yes
CUST04827,CON04827,PAY04827,Male,25,25,81.29,2032.25,Cable,0,No,No,Yes,No
CUST04828,CON04828,PAY04828,Male,19,31,45.89,1422.59,,1,No,Yes,Yes,No
CUST04829,CON04829,PAY04829,Female,64,4,31.31,125.24,,3,Yes,No,Yes,No
CUST04830,CON04830,PAY04830,Female,71,45,57.68,2595.6,Fiber Optic,8,No,No,Yes,Yes
CUST04831,CON04831,PAY04831,Female,27,21,27.36,574.56,Fiber Optic,0,No,No,No,No
CUST04832,CON04832,PAY04832,Female,66,31,57.91,1795.21,Cable,2,Yes,No,Yes,Yes
CUST04833,CON04833,PAY04833,Male,55,60,61.28,3676.8,Cable,7,Yes,Yes,No,No
CUST04834,CON04834,PAY04834,Female,19,46,99.47,4575.62,DSL,8,Yes,Yes,No,Yes
CUST04835,CON04835,PAY04835,Female,32,58,99.96,5797.68,Fiber Optic,6,No,Yes,No,Yes
CUST04836,CON04836,PAY04836,Female,67,37,45.68,1690.16,Cable,3,No,No,Yes,No
CUST04837,CON04837,PAY04837,Male,24,40,53.0,2120.0,Cable,9,Yes,Yes,Yes,Yes
CUST04838,CON04838,PAY04838,Male,33,46,64.09,2948.14,Fiber Optic,7,No,No,Yes,No
CUST04839,CON04839,PAY04839,Female,27,59,53.89,3179.51,Cable,1,No,Yes,Yes,No
CUST04840,CON04840,PAY04840,Female,46,9,61.97,557.73,DSL,5,No,Yes,Yes,No
CUST04841,CON04841,PAY04841,Female,70,50,62.07,3103.5,Cable,4,Yes,No,Yes,No
CUST04842,CON04842,PAY04842,Female,64,23,31.34,720.82,Fiber Optic,0,No,Yes,Yes,Yes
CUST04843,CON04843,PAY04843,Male,60,59,28.24,1666.16,,0,No,Yes,Yes,No
CUST04844,CON04844,PAY04844,Female,50,33,96.4,3181.2,Cable,5,Yes,No,No,Yes
CUST04845,CON04845,PAY04845,Male,72,54,31.31,1690.74,,4,No,Yes,Yes,No
CUST04846,CON04846,PAY04846,Female,32,47,29.1,1367.7,Fiber Optic,7,No,Yes,No,Yes
CUST04847,CON04847,PAY04847,Female,18,45,96.45,4340.25,DSL,7,Yes,Yes,No,Yes
CUST04848,CON04848,PAY04848,Male,34,47,46.11,2167.17,Fiber Optic,8,No,Yes,No,Yes
CUST04849,CON04849,PAY04849,Male,30,43,84.32,3625.76,DSL,4,No,No,No,No
CUST04850,CON04850,PAY04850,Female,23,70,53.31,3731.7,DSL,8,No,No,No,Yes
CUST04851,CON04851,PAY04851,Female,52,65,34.25,2226.25,Cable,3,Yes,No,Yes,Yes
CUST04852,CON04852,PAY04852,Male,51,67,76.4,5118.8,Fiber Optic,6,Yes,Yes,Yes,No
CUST04853,CON04853,PAY04853,Female,75,3,30.1,90.3,Cable,1,Yes,Yes,Yes,Yes
CUST04854,CON04854,PAY04854,Male,55,51,99.65,5082.15,Cable,1,No,No,Yes,No
CUST04855,CON04855,PAY04855,Male,30,15,80.34,1205.1,DSL,1,Yes,No,Yes,No
CUST04856,CON04856,PAY04856,Male,57,65,26.7,1735.5,Cable,5,No,No,No,Yes
CUST04857,CON04857,PAY04857,Male,51,47,50.33,2365.51,,2,No,No,Yes,No
CUST04858,CON04858,PAY04858,Male,34,61,96.49,5885.89,,5,Yes,No,Yes,Yes
CUST04859,CON04859,PAY04859,Male,66,60,28.42,1705.2,,0,No,Yes,Yes,No
CUST04860,CON04860,PAY04860,Male,21,33,53.46,1764.18,,1,No,Yes,Yes,No
CUST04861,CON04861,PAY04861,Female,46,41,77.71,3186.11,DSL,6,No,No,No,Yes
CUST04862,CON04862,PAY04862,Female,69,27,34.19,923.13,Cable,6,No,Yes,Yes,No
CUST04863,CON04863,PAY04863,Female,50,12,27.11,325.32,Fiber Optic,8,No,Yes,Yes,Yes
CUST04864,CON04864,PAY04864,Male,66,56,77.36,4332.16,Cable,0,No,No,No,No
CUST04865,CON04865,PAY04865,Female,61,51,58.48,2982.48,,6,Yes,Yes,No,No
CUST04866,CON04866,PAY04866,Female,23,9,98.44,885.96,,2,No,Yes,Yes,No
CUST04867,CON04867,PAY04867,Male,18,36,78.42,2823.12,DSL,8,Yes,No,No,No
CUST04868,CON04868,PAY04868,Male,19,52,34.07,1771.64,DSL,2,No,No,Yes,Yes
CUST04869,CON04869,PAY04869,Male,56,42,33.93,1425.06,,5,Yes,Yes,No,No
CUST04870,CON04870,PAY04870,Male,55,28,100.44,2812.32,,9,Yes,No,Yes,No
CUST04871,CON04871,PAY04871,Male,51,3,58.51,175.53,Cable,4,Yes,Yes,No,No
CUST04872,CON04872,PAY04872,Female,65,19,32.6,619.4,Fiber Optic,0,No,Yes,No,Yes
CUST04873,CON04873,PAY04873,Male,20,22,32.59,716.98,DSL,0,No,Yes,No,Yes
CUST04874,CON04874,PAY04874,Female,29,13,98.57,1281.41,Fiber Optic,1,Yes,Yes,No,No
CUST04875,CON04875,PAY04875,Female,67,24,26.94,646.56,Fiber Optic,1,No,Yes,Yes,Yes
CUST04876,CON04876,PAY04876,Female,28,22,29.05,639.1,Fiber Optic,2,No,No,No,No
CUST04877,CON04877,PAY04877,Female,60,31,103.21,3199.51,,7,No,No,No,No
CUST04878,CON04878,PAY04878,Female,63,60,97.97,5878.2,Cable,1,No,No,Yes,Yes
CUST04879,CON04879,PAY04879,Female,40,62,29.19,1809.78,DSL,1,No,No,Yes,Yes
CUST04880,CON04880,PAY04880,Female,67,4,46.19,184.76,,2,No,Yes,Yes,No
CUST04881,CON04881,PAY04881,Male,33,58,30.36,1760.88,Cable,7,Yes,Yes,Yes,Yes
CUST04882,CON04882,PAY04882,Female,46,6,64.43,386.58,DSL,6,No,Yes,Yes,No
CUST04883,CON04883,PAY04883,Female,68,26,32.45,843.7,Cable,4,No,Yes,Yes,No
CUST04884,CON04884,PAY04884,Male,19,23,28.65,658.95,DSL,1,No,Yes,No,Yes
CUST04885,CON04885,PAY04885,Male,36,62,99.76,6185.12,,5,Yes,No,Yes,Yes
CUST04886,CON04886,PAY04886,Female,60,48,62.09,2980.32,,7,Yes,Yes,No,No
CUST04887,CON04887,PAY04887,Female,30,10,99.34,993.4,Fiber Optic,1,Yes,Yes,No,No
CUST04888,CON04888,PAY04888,Male,29,60,33.62,2017.2,Cable,8,Yes,Yes,Yes,Yes
CUST04889,CON04889,PAY04889,Female,33,50,33.9,1695.0,Fiber Optic,6,No,Yes,No,Yes
CUST04890,CON04890,PAY04890,Female,22,62,97.38,6037.56,Fiber Optic,7,No,No,No,Yes
CUST04891,CON04891,PAY04891,Female,24,67,53.76,3601.92,DSL,8,No,No,No,Yes
CUST04892,CON04892,PAY04892,Female,70,21,78.76,1653.96,Cable,0,Yes,Yes,No,Yes
CUST04893,CON04893,PAY04893,Female,66,46,62.99,2897.54,Fiber Optic,8,No,No,Yes,Yes
CUST04894,CON04894,PAY04894,Male,33,58,32.49,1884.42,Cable,8,Yes,Yes,Yes,Yes
CUST04895,CON04895,PAY04895,Male,54,2,76.69,153.38,Fiber Optic,0,No,No,No,No
CUST04896,CON04896,PAY04896,Female,69,42,59.39,2494.38,Fiber Optic,6,No,No,Yes,Yes
CUST04897,CON04897,PAY04897,Male,53,59,59.79,3527.61,Cable,7,Yes,Yes,No,No
CUST04898,CON04898,PAY04898,Male,57,1,77.99,77.99,Fiber Optic,1,No,No,No,No
CUST04899,CON04899,PAY04899,Male,57,42,29.8,1251.6,,4,Yes,Yes,No,No
CUST04900,CON04900,PAY04900,Female,52,5,63.82,319.1,DSL,4,Yes,No,Yes,No
CUST04901,CON04901,PAY04901,Male,40,21,59.62,1252.02,Fiber Optic,5,No,No,No,Yes
CUST04902,CON04902,PAY04902,Male,48,65,83.19,5407.35,Fiber Optic,5,Yes,Yes,Yes,No
CUST04903,CON04903,PAY04903,Male,27,37,57.49,2127.13,Fiber Optic,1,No,No,No,Yes
CUST04904,CON04904,PAY04904,Male,27,58,31.57,1831.06,Cable,8,Yes,Yes,Yes,Yes
CUST04905,CON04905,PAY04905,Female,21,8,103.83,830.64,,3,No,Yes,Yes,No
CUST04906,CON04906,PAY04906,Male,35,45,64.91,2920.95,Fiber Optic,9,No,No,Yes,No
CUST04907,CON04907,PAY04907,Male,59,42,31.54,1324.68,,5,Yes,Yes,No,No
CUST04908,CON04908,PAY04908,Male,69,6,82.46,494.76,,0,Yes,No,Yes,Yes
CUST04909,CON04909,PAY04909,Male,72,8,33.23,265.84,,6,Yes,No,Yes,No
CUST04910,CON04910,PAY04910,Female,68,1,48.73,48.73,,3,No,Yes,Yes,No
CUST04911,CON04911,PAY04911,Female,61,26,83.26,2164.76,DSL,3,Yes,Yes,No,No
CUST04912,CON04912,PAY04912,Male,18,11,46.23,508.53,Cable,5,Yes,Yes,No,Yes
CUST04913,CON04913,PAY04913,Female,53,72,103.74,7469.28,Fiber Optic,2,Yes,Yes,Yes,Yes
CUST04914,CON04914,PAY04914,Male,35,51,50.52,2576.52,Fiber Optic,9,No,Yes,No,Yes
CUST04915,CON04915,PAY04915,Female,60,70,80.96,5667.2,,4,Yes,No,No,Yes
CUST04916,CON04916,PAY04916,Female,68,5,77.78,388.9,,8,No,No,No,Yes
CUST04917,CON04917,PAY04917,Male,30,59,34.46,2033.14,Cable,8,Yes,Yes,Yes,Yes
CUST04918,CON04918,PAY04918,Female,68,27,64.44,1739.88,Cable,2,Yes,No,Yes,Yes
CUST04919,CON04919,PAY04919,Female,38,50,62.99,3149.5,,3,Yes,Yes,No,No
CUST04920,CON04920,PAY04920,Male,52,28,102.05,2857.4,,7,Yes,No,Yes,No
CUST04921,CON04921,PAY04921,Female,72,4,48.73,194.92,,2,No,Yes,Yes,No
CUST04922,CON04922,PAY04922,Female,64,27,62.48,1686.96,,2,No,No,Yes,Yes
CUST04923,CON04923,PAY04923,Female,71,72,47.29,3404.88,Cable,0,No,No,Yes,Yes
CUST04924,CON04924,PAY04924,Female,32,47,31.62,1486.14,Fiber Optic,5,No,Yes,No,Yes
CUST04925,CON04925,PAY04925,Male,53,51,95.93,4892.43,Cable,0,No,No,Yes,No
CUST04926,CON04926,PAY04926,Female,52,5,62.52,312.6,DSL,5,Yes,No,Yes,No
CUST04927,CON04927,PAY04927,Female,31,56,98.49,5515.44,Fiber Optic,4,No,Yes,No,Yes
CUST04928,CON04928,PAY04928,Male,55,65,29.16,1895.4,Cable,3,No,No,No,Yes
CUST04929,CON04929,PAY04929,Female,66,17,32.38,550.46,Fiber Optic,0,No,Yes,No,Yes
CUST04930,CON04930,PAY04930,Female,32,49,34.26,1678.74,Fiber Optic,5,No,Yes,No,Yes
CUST04931,CON04931,PAY04931,Female,32,50,27.63,1381.5,Fiber Optic,5,No,Yes,No,Yes
CUST04932,CON04932,PAY04932,Male,37,62,100.44,6227.28,,6,Yes,No,Yes,Yes
CUST04933,CON04933,PAY04933,Male,69,20,100.96,2019.2,,4,Yes,Yes,Yes,No
CUST04934,CON04934,PAY04934,Male,20,12,48.84,586.08,Cable,5,Yes,Yes,No,Yes
CUST04935,CON04935,PAY04935,Female,61,24,77.44,1858.56,DSL,4,Yes,Yes,No,No
CUST04936,CON04936,PAY04936,Female,30,36,32.56,1172.16,,3,No,No,No,Yes
CUST04937,CON04937,PAY04937,Female,66,38,51.75,1966.5,Cable,3,No,No,Yes,No
CUST04938,CON04938,PAY04938,Male,69,3,76.68,230.04,,0,Yes,No,Yes,Yes
CUST04939,CON04939,PAY04939,Male,58,67,30.04,2012.68,Cable,4,No,No,No,Yes
CUST04940,CON04940,PAY04940,Female,70,5,79.17,395.85,,8,No,No,No,Yes
CUST04941,CON04941,PAY04941,Male,75,5,33.38,166.9,,4,Yes,No,Yes,No
CUST04942,CON04942,PAY04942,Female,42,7,57.3,401.1,DSL,5,No,Yes,Yes,No
CUST04943,CON04943,PAY04943,Male,36,44,62.51,2750.44,Fiber Optic,7,No,No,Yes,No
CUST04944,CON04944,PAY04944,Male,70,21,99.94,2098.74,,6,Yes,Yes,Yes,No
CUST04945,CON04945,PAY04945,Male,49,2,30.56,61.12,Cable,1,Yes,Yes,No,Yes
CUST04946,CON04946,PAY04946,Male,67,59,75.02,4426.18,Cable,0,No,No,No,No
CUST04947,CON04947,PAY04947,Female,25,16,34.56,552.96,DSL,7,No,No,No,Yes
CUST04948,CON04948,PAY04948,Female,72,21,81.1,1703.1,Cable,1,Yes,Yes,No,Yes
CUST04949,CON04949,PAY04949,Female,72,19,97.2,1846.8,Cable,4,No,No,Yes,No
CUST04950,CON04950,PAY04950,Male,29,3,62.04,186.12,,8,No,No,Yes,No
CUST04951,CON04951,PAY04951,Male,29,46,29.06,1336.76,DSL,6,Yes,No,Yes,Yes
CUST04952,CON04952,PAY04952,Male,71,8,28.1,224.8,,6,Yes,No,Yes,No
CUST04953,CON04953,PAY04953,Male,73,48,55.76,2676.48,Cable,7,No,Yes,No,Yes
CUST04954,CON04954,PAY04954,Male,18,15,51.53,772.95,Cable,5,Yes,Yes,No,Yes
CUST04955,CON04955,PAY04955,Male,53,45,27.89,1255.05,,5,Yes,Yes,No,No
CUST04956,CON04956,PAY04956,Female,56,65,25.72,1671.8,Cable,5,Yes,No,Yes,Yes
CUST04957,CON04957,PAY04957,Male,32,27,101.93,2752.11,Fiber Optic,4,Yes,No,Yes,Yes
CUST04958,CON04958,PAY04958,Female,77,2,27.72,55.44,Cable,1,Yes,Yes,Yes,Yes
CUST04959,CON04959,PAY04959,Female,34,52,57.12,2970.24,Fiber Optic,4,No,No,Yes,Yes
CUST04960,CON04960,PAY04960,Male,57,3,76.87,230.61,Fiber Optic,0,No,No,No,No
CUST04961,CON04961,PAY04961,Male,22,35,83.0,2905.0,DSL,9,Yes,No,No,No
CUST04962,CON04962,PAY04962,Female,63,27,59.86,1616.22,,1,No,Yes,Yes,Yes
CUST04963,CON04963,PAY04963,Male,33,7,56.47,395.29,,8,No,No,Yes,No
CUST04964,CON04964,PAY04964,Male,70,47,63.82,2999.54,Cable,6,No,Yes,No,Yes
CUST04965,CON04965,PAY04965,Male,56,6,57.22,343.32,Cable,5,Yes,Yes,No,No
CUST04966,CON04966,PAY04966,Male,71,6,27.31,163.86,,4,Yes,No,Yes,No
CUST04967,CON04967,PAY04967,Female,19,45,95.15,4281.75,Cable,2,Yes,Yes,Yes,Yes
CUST04968,CON04968,PAY04968,Female,31,53,55.28,2929.84,Fiber Optic,3,No,No,Yes,Yes
CUST04969,CON04969,PAY04969,Female,57,49,60.57,2967.93,,7,Yes,Yes,No,No
CUST04970,CON04970,PAY04970,Male,54,50,98.64,4932.0,Cable,0,No,No,Yes,No
CUST04971,CON04971,PAY04971,Female,46,8,59.93,479.44,DSL,6,No,Yes,Yes,No
CUST04972,CON04972,PAY04972,Male,69,58,76.56,4440.48,Cable,0,No,No,No,No
CUST04973,CON04973,PAY04973,Male,69,6,27.89,167.34,,5,Yes,No,Yes,No
CUST04974,CON04974,PAY04974,Female,32,57,102.66,5851.62,Fiber Optic,4,No,Yes,No,Yes
CUST04975,CON04975,PAY04975,Female,22,63,98.56,6209.28,Fiber Optic,8,No,No,No,Yes
CUST04976,CON04976,PAY04976,Male,52,55,56.18,3089.9,Cable,1,No,Yes,No,No
